,rnaspider
00102_dnfs_0051433.pdb,0.0
00421_r1feb2024_0061438.pdb,0.0
00088_dnfs_0037344.pdb,0.0
00309_dnfs_0257923.pdb,0.0
00265_dnfs_0214536.pdb,0.0
00392_r1feb2024_0032527.pdb,0.0
00081_dnfs_0030057.pdb,0.0
00107_dnfs_0056439.pdb,0.0
00248_dnfs_0196876.pdb,0.0
00414_r1feb2024_0055050.pdb,0.0
00197_dnfs_0146160.pdb,0.0
00428_r1feb2024_0069023.pdb,0.0
00114_dnfs_0062992.pdb,0.0
00415_r1feb2024_0055270.pdb,0.0
00332_dnfs_0281720.pdb,0.0
00403_r1feb2024_0043579.pdb,0.0
00369_r1feb2024_0009437.pdb,0.0
00391_r1feb2024_0031567.pdb,0.0
00150_dnfs_0099435.pdb,0.0
00235_dnfs_0183960.pdb,0.0
00268_dnfs_0216864.pdb,0.0
00419_r1feb2024_0059888.pdb,0.0
00247_dnfs_0195934.pdb,0.0
00402_r1feb2024_0042444.pdb,0.0
00231_dnfs_0180565.pdb,0.0
00176_dnfs_0124833.pdb,0.0
00394_r1feb2024_0034951.pdb,0.0
00415_r1feb2024_0055321.pdb,0.0
00276_dnfs_0225218.pdb,0.0
00362_r1feb2024_0002287.pdb,0.0
00435_r1feb2024_0075616.pdb,0.0
00414_r1feb2024_0054322.pdb,0.0
00443_r1feb2024_0083987.pdb,0.0
00389_r1feb2024_0030055.pdb,0.0
00313_dnfs_0262803.pdb,0.0
00271_dnfs_0220531.pdb,0.0
00111_dnfs_0060524.pdb,0.0
00368_r1feb2024_0008371.pdb,0.0
00142_dnfs_0091676.pdb,0.0
00265_dnfs_0213868.pdb,0.0
00125_dnfs_0074549.pdb,0.0
00286_dnfs_0234868.pdb,0.0
00131_dnfs_0080632.pdb,0.0
00331_dnfs_0280696.pdb,0.0
00183_dnfs_0132462.pdb,0.0
00362_r1feb2024_0002652.pdb,0.0
00396_r1feb2024_0036922.pdb,0.0
00369_r1feb2024_0010051.pdb,0.0
00086_dnfs_0035775.pdb,0.0
00434_r1feb2024_0074656.pdb,0.0
00158_dnfs_0107364.pdb,0.0
00320_dnfs_0269352.pdb,0.0
00295_dnfs_0244453.pdb,0.0
00447_r1feb2024_0087540.pdb,0.0
00267_dnfs_0216742.pdb,0.0
00244_dnfs_0193427.pdb,0.0
00382_r1feb2024_0023101.pdb,0.0
00267_dnfs_0216161.pdb,0.0
00296_dnfs_0245337.pdb,0.0
00055_dnfs_0004265.pdb,0.0
00232_dnfs_0181612.pdb,0.0
00124_dnfs_0073710.pdb,0.0
00411_r1feb2024_0051715.pdb,0.0
00283_dnfs_0231876.pdb,0.0
00310_dnfs_0259585.pdb,0.0
00065_dnfs_0013991.pdb,0.0
00172_dnfs_0120955.pdb,0.0
00060_dnfs_0009401.pdb,0.0
00347_dnfs_0296756.pdb,0.0
00415_r1feb2024_0055627.pdb,0.0
00140_dnfs_0089708.pdb,0.0
00119_dnfs_0068758.pdb,0.0
00315_dnfs_0263929.pdb,0.0
00353_dnfs_0302300.pdb,0.0
00148_dnfs_0097793.pdb,0.0
00420_r1feb2024_0060423.pdb,0.0
00102_dnfs_0051079.pdb,0.0
00070_dnfs_0019351.pdb,0.0
00132_dnfs_0080925.pdb,0.0
00233_dnfs_0182677.pdb,0.0
00218_dnfs_0166896.pdb,0.0
00070_dnfs_0019816.pdb,0.0
00137_dnfs_0086433.pdb,0.0
00353_dnfs_0302231.pdb,0.0
00169_dnfs_0117915.pdb,0.0
00186_dnfs_0134926.pdb,0.0
00311_dnfs_0260545.pdb,0.0
00232_dnfs_0181463.pdb,0.0
00378_r1feb2024_0018774.pdb,0.0
00267_dnfs_0216806.pdb,0.0
00080_dnfs_0029069.pdb,0.0
00167_dnfs_0116275.pdb,0.0
00157_dnfs_0106034.pdb,0.0
00366_r1feb2024_0006635.pdb,0.0
00268_dnfs_0216828.pdb,0.0
00061_dnfs_0010569.pdb,0.0
00267_dnfs_0216803.pdb,0.0
00343_dnfs_0292644.pdb,0.0
00130_dnfs_0078943.pdb,0.0
00392_r1feb2024_0032819.pdb,0.0
00235_dnfs_0184600.pdb,0.0
00107_dnfs_0056546.pdb,0.0
00250_dnfs_0199154.pdb,0.0
00260_dnfs_0209570.pdb,0.0
00072_dnfs_0021789.pdb,0.0
00435_r1feb2024_0075465.pdb,0.0
00228_dnfs_0176925.pdb,0.0
00370_r1feb2024_0010507.pdb,0.0
00081_dnfs_0030419.pdb,0.0
00214_dnfs_0162879.pdb,0.0
00322_dnfs_0271144.pdb,0.0
00275_dnfs_0224684.pdb,0.0
00201_dnfs_0150580.pdb,0.0
00112_dnfs_0061685.pdb,0.0
00265_dnfs_0213962.pdb,0.0
00437_r1feb2024_0077763.pdb,0.0
00232_dnfs_0181737.pdb,0.0
00242_dnfs_0191502.pdb,0.0
00250_dnfs_0199136.pdb,0.0
00288_dnfs_0237339.pdb,0.0
00261_dnfs_0210333.pdb,0.0
00357_okr6d_0000481.pdb,0.0
00332_dnfs_0281207.pdb,0.0
00310_dnfs_0259612.pdb,0.0
00420_r1feb2024_0061078.pdb,0.0
00127_dnfs_0076499.pdb,0.0
00099_dnfs_0048299.pdb,0.0
00063_dnfs_0012297.pdb,0.0
00324_dnfs_0273537.pdb,0.0
00122_dnfs_0071095.pdb,0.0
00155_dnfs_0104825.pdb,0.0
00233_dnfs_0182374.pdb,0.0
00060_dnfs_0009602.pdb,0.0
00416_r1feb2024_0056612.pdb,0.0
00445_r1feb2024_0085392.pdb,0.0
00250_dnfs_0199783.pdb,0.0
00309_dnfs_0258628.pdb,0.0
00348_dnfs_0297152.pdb,0.0
00232_dnfs_0181396.pdb,0.0
00235_dnfs_0184069.pdb,0.0
00200_dnfs_0149408.pdb,0.0
00340_dnfs_0289685.pdb,0.0
00324_dnfs_0273235.pdb,0.0
00373_r1feb2024_0013308.pdb,0.0
00326_dnfs_0275260.pdb,0.0
00237_dnfs_0186401.pdb,0.0
00164_dnfs_0113042.pdb,0.0
00317_dnfs_0265833.pdb,0.0
00394_r1feb2024_0035128.pdb,0.0
00109_dnfs_0058468.pdb,0.0
00307_dnfs_0256247.pdb,0.0
00210_dnfs_0159180.pdb,0.0
00446_r1feb2024_0086639.pdb,0.0
00413_r1feb2024_0053452.pdb,0.0
00080_dnfs_0029816.pdb,0.0
00298_dnfs_0247225.pdb,0.0
00366_r1feb2024_0006942.pdb,0.0
00414_r1feb2024_0054522.pdb,0.0
00315_dnfs_0264568.pdb,0.0
00137_dnfs_0086487.pdb,0.0
00071_dnfs_0020038.pdb,0.0
00361_r1feb2024_0001334.pdb,0.0
00245_dnfs_0193893.pdb,0.0
00227_dnfs_0175970.pdb,0.0
00089_dnfs_0037927.pdb,0.0
00347_dnfs_0296254.pdb,0.0
00411_r1feb2024_0051270.pdb,0.0
00446_r1feb2024_0086595.pdb,0.0
00358_okr7d_0000533.pdb,0.0
00227_dnfs_0175944.pdb,0.0
00235_dnfs_0184416.pdb,0.0
00076_dnfs_0025246.pdb,0.0
00425_r1feb2024_0065887.pdb,0.0
00180_dnfs_0129284.pdb,0.0
00106_dnfs_0055651.pdb,0.0
00098_dnfs_0047078.pdb,0.0
00084_dnfs_0033160.pdb,0.0
00189_dnfs_0138369.pdb,0.0
00275_dnfs_0223860.pdb,0.0
00323_dnfs_0272500.pdb,0.0
00173_dnfs_0122007.pdb,0.0
00109_dnfs_0058783.pdb,0.0
00314_dnfs_0262891.pdb,0.0
00439_r1feb2024_0079840.pdb,0.0
00176_dnfs_0124920.pdb,0.0
00435_r1feb2024_0075394.pdb,0.0
00424_r1feb2024_0064701.pdb,0.0
00183_dnfs_0132250.pdb,0.0
00156_dnfs_0105538.pdb,0.0
00445_r1feb2024_0086081.pdb,0.0
00412_r1feb2024_0052322.pdb,0.0
00366_r1feb2024_0006308.pdb,0.0
00255_dnfs_0204536.pdb,0.0
00383_r1feb2024_0023564.pdb,0.0
00348_dnfs_0297519.pdb,0.0
00370_r1feb2024_0011035.pdb,0.0
00398_r1feb2024_0038539.pdb,0.0
00361_r1feb2024_0002031.pdb,0.0
00434_r1feb2024_0074886.pdb,0.0
00419_r1feb2024_0059617.pdb,0.0
00124_dnfs_0073363.pdb,0.0
00352_dnfs_0301504.pdb,0.0
00178_dnfs_0126904.pdb,0.0
00388_r1feb2024_0029066.pdb,0.0
00445_r1feb2024_0085434.pdb,0.0
00344_dnfs_0293089.pdb,0.0
00212_dnfs_0160936.pdb,0.0
00162_dnfs_0111176.pdb,0.0
00071_dnfs_0019883.pdb,0.0
00315_dnfs_0263990.pdb,0.0
00439_r1feb2024_0079243.pdb,0.0
00254_dnfs_0202862.pdb,0.0
00274_dnfs_0223222.pdb,0.0
00065_dnfs_0014562.pdb,0.0
00270_dnfs_0219728.pdb,0.0
00125_dnfs_0074677.pdb,0.0
00089_dnfs_0038080.pdb,0.0
00412_r1feb2024_0053015.pdb,0.0
00245_dnfs_0193894.pdb,0.0
00078_dnfs_0027397.pdb,0.0
00430_r1feb2024_0071168.pdb,0.0
00447_r1feb2024_0087562.pdb,0.0
00290_dnfs_0239553.pdb,0.0
00103_dnfs_0052103.pdb,0.0
00125_dnfs_0074233.pdb,0.0
00343_dnfs_0292586.pdb,0.0
00319_dnfs_0267979.pdb,0.0
00394_r1feb2024_0034618.pdb,0.0
00181_dnfs_0130088.pdb,0.0
00103_dnfs_0052560.pdb,0.0
00086_dnfs_0035072.pdb,0.0
00064_dnfs_0013255.pdb,0.0
00194_dnfs_0143114.pdb,0.0
00306_dnfs_0254981.pdb,0.0
00436_r1feb2024_0076395.pdb,0.0
00087_dnfs_0036621.pdb,0.0
00433_r1feb2024_0074086.pdb,0.0
00309_dnfs_0258058.pdb,0.0
00357_dnfs_0306015.pdb,0.0
00133_dnfs_0082237.pdb,0.0
00264_dnfs_0212837.pdb,0.0
00439_r1feb2024_0079849.pdb,0.0
00056_dnfs_0005503.pdb,0.0
00389_r1feb2024_0029517.pdb,0.0
00267_dnfs_0216698.pdb,0.0
00147_dnfs_0096577.pdb,0.0
00332_dnfs_0281705.pdb,0.0
00374_r1feb2024_0014997.pdb,0.0
00421_r1feb2024_0061444.pdb,0.0
00187_dnfs_0136106.pdb,0.0
00060_dnfs_0009533.pdb,0.0
00392_r1feb2024_0032234.pdb,0.0
00093_dnfs_0042723.pdb,0.0
00435_r1feb2024_0075349.pdb,0.0
00244_dnfs_0193444.pdb,0.0
00293_dnfs_0242323.pdb,0.0
00198_dnfs_0147332.pdb,0.0
00205_dnfs_0153950.pdb,0.0
00294_dnfs_0243439.pdb,0.0
00256_dnfs_0205424.pdb,0.0
00378_r1feb2024_0019096.pdb,0.0
00067_dnfs_0015913.pdb,0.0
00074_dnfs_0023152.pdb,0.0
00199_dnfs_0148782.pdb,0.0
00150_dnfs_0099667.pdb,0.0
00411_r1feb2024_0051604.pdb,0.0
00257_dnfs_0206585.pdb,0.0
00078_dnfs_0027666.pdb,0.0
00090_dnfs_0039081.pdb,0.0
00235_dnfs_0184814.pdb,0.0
00122_dnfs_0071432.pdb,0.0
00411_r1feb2024_0051337.pdb,0.0
00246_dnfs_0195342.pdb,0.0
00105_dnfs_0054300.pdb,0.0
00140_dnfs_0089356.pdb,0.0
00357_dnfs_0306046.pdb,0.0
00444_r1feb2024_0084720.pdb,0.0
00113_dnfs_0062529.pdb,0.0
00160_dnfs_0108940.pdb,0.0
00171_dnfs_0120488.pdb,0.0
00391_r1feb2024_0031579.pdb,0.0
00389_r1feb2024_0029750.pdb,0.0
00389_r1feb2024_0029203.pdb,0.0
00239_dnfs_0188769.pdb,0.0
00208_dnfs_0157510.pdb,0.0
00405_r1feb2024_0046136.pdb,0.0
00146_dnfs_0095015.pdb,0.0
00319_dnfs_0268588.pdb,0.0
00321_dnfs_0270144.pdb,0.0
00397_r1feb2024_0037420.pdb,0.0
00340_dnfs_0289560.pdb,0.0
00210_dnfs_0158875.pdb,0.0
00079_dnfs_0028448.pdb,0.0
00076_dnfs_0025100.pdb,0.0
00367_r1feb2024_0007493.pdb,0.0
00083_dnfs_0031909.pdb,0.0
00173_dnfs_0122631.pdb,0.0
00370_r1feb2024_0010700.pdb,0.0
00157_dnfs_0106589.pdb,0.0
00057_dnfs_0006468.pdb,0.0
00267_dnfs_0215863.pdb,0.0
00256_dnfs_0205104.pdb,0.0
00365_r1feb2024_0006160.pdb,0.0
00433_r1feb2024_0074043.pdb,0.0
00100_dnfs_0049813.pdb,0.0
00069_dnfs_0018791.pdb,0.0
00378_r1feb2024_0018712.pdb,0.0
00177_dnfs_0126702.pdb,0.0
00373_r1feb2024_0013824.pdb,0.0
00356_dnfs_0304876.pdb,0.0
00099_dnfs_0048668.pdb,0.0
00105_dnfs_0054125.pdb,0.0
00337_dnfs_0286778.pdb,0.0
00408_r1feb2024_0048931.pdb,0.0
00171_dnfs_0120614.pdb,0.0
00139_dnfs_0088511.pdb,0.0
00309_dnfs_0258112.pdb,0.0
00253_dnfs_0201957.pdb,0.0
00162_dnfs_0111564.pdb,0.0
00329_dnfs_0278679.pdb,0.0
00365_r1feb2024_0005809.pdb,0.0
00277_dnfs_0226524.pdb,0.0
00224_dnfs_0173821.pdb,0.0
00443_r1feb2024_0083836.pdb,0.0
00274_dnfs_0223543.pdb,0.0
00142_dnfs_0090912.pdb,0.0
00207_dnfs_0155910.pdb,0.0
00300_dnfs_0248959.pdb,0.0
00310_dnfs_0259374.pdb,0.0
00295_dnfs_0244270.pdb,0.0
00076_dnfs_0025271.pdb,0.0
00144_dnfs_0093538.pdb,0.0
00279_dnfs_0228035.pdb,0.0
00434_r1feb2024_0074406.pdb,0.0
00289_dnfs_0238740.pdb,0.0
00142_dnfs_0091732.pdb,0.0
00153_dnfs_0101936.pdb,0.0
00105_dnfs_0054762.pdb,0.0
00341_dnfs_0289920.pdb,0.0
00371_r1feb2024_0011647.pdb,0.0
00202_dnfs_0150994.pdb,0.0
00155_dnfs_0104321.pdb,0.0
00336_dnfs_0284826.pdb,0.0
00313_dnfs_0262109.pdb,0.0
00268_dnfs_0217487.pdb,0.0
00233_dnfs_0181957.pdb,0.0
00113_dnfs_0061909.pdb,0.0
00169_dnfs_0118014.pdb,0.0
00187_dnfs_0135971.pdb,0.0
00409_r1feb2024_0049596.pdb,0.0
00274_dnfs_0223146.pdb,0.0
00149_dnfs_0097853.pdb,0.0
00305_dnfs_0254141.pdb,0.0
00399_r1feb2024_0039677.pdb,0.0
00067_dnfs_0016135.pdb,0.0
00055_dnfs_0004576.pdb,0.0
00346_dnfs_0295287.pdb,0.0
00199_dnfs_0148641.pdb,0.0
00136_dnfs_0085139.pdb,0.0
00192_dnfs_0141676.pdb,0.0
00164_dnfs_0113752.pdb,0.0
00185_dnfs_0133987.pdb,0.0
00387_r1feb2024_0027871.pdb,0.0
00108_dnfs_0057372.pdb,0.0
00182_dnfs_0131576.pdb,0.0
00241_dnfs_0190513.pdb,0.0
00285_dnfs_0234633.pdb,0.0
00433_r1feb2024_0074059.pdb,0.0
00439_r1feb2024_0079322.pdb,0.0
00419_r1feb2024_0060018.pdb,0.0
00428_r1feb2024_0068699.pdb,0.0
00287_dnfs_0236665.pdb,0.0
00335_dnfs_0284536.pdb,0.0
00113_dnfs_0062131.pdb,0.0
00150_dnfs_0099609.pdb,0.0
00423_r1feb2024_0063860.pdb,0.0
00161_dnfs_0110588.pdb,0.0
00155_dnfs_0104675.pdb,0.0
00153_dnfs_0102819.pdb,0.0
00188_dnfs_0137780.pdb,0.0
00148_dnfs_0097659.pdb,0.0
00359_r1feb2024_0000113.pdb,0.0
00362_r1feb2024_0002645.pdb,0.0
00212_dnfs_0161124.pdb,0.0
00434_r1feb2024_0075119.pdb,0.0
00224_dnfs_0172842.pdb,0.0
00360_r1feb2024_0000800.pdb,0.0
00132_dnfs_0080958.pdb,0.0
00326_dnfs_0275636.pdb,0.0
00114_dnfs_0063761.pdb,0.0
00361_r1feb2024_0001276.pdb,0.0
00112_dnfs_0060989.pdb,0.0
00428_r1feb2024_0068900.pdb,0.0
00203_dnfs_0152009.pdb,0.0
00275_dnfs_0224371.pdb,0.0
00164_dnfs_0113398.pdb,0.0
00265_dnfs_0214080.pdb,0.0
00179_dnfs_0128156.pdb,0.0
00268_dnfs_0217137.pdb,0.0
00156_dnfs_0104943.pdb,0.0
00414_r1feb2024_0054915.pdb,0.0
00234_dnfs_0183436.pdb,0.0
00117_dnfs_0066325.pdb,0.0
00321_dnfs_0270779.pdb,0.0
00162_dnfs_0111249.pdb,0.0
00266_dnfs_0215685.pdb,0.0
00401_r1feb2024_0041377.pdb,0.0
00110_dnfs_0059443.pdb,0.0
00274_dnfs_0223747.pdb,0.0
00131_dnfs_0080231.pdb,0.0
00402_r1feb2024_0042985.pdb,0.0
00293_dnfs_0242515.pdb,0.0
00349_dnfs_0297977.pdb,0.0
00117_dnfs_0065947.pdb,0.0
00225_dnfs_0174307.pdb,0.0
00173_dnfs_0121965.pdb,0.0
00234_dnfs_0183202.pdb,0.0
00117_dnfs_0066488.pdb,0.0
00066_dnfs_0015787.pdb,0.0
00122_dnfs_0071035.pdb,0.0
00446_r1feb2024_0086416.pdb,0.0
00278_dnfs_0227693.pdb,0.0
00218_dnfs_0166910.pdb,0.0
00369_r1feb2024_0009503.pdb,0.0
00253_dnfs_0202603.pdb,0.0
00408_r1feb2024_0049169.pdb,0.0
00101_dnfs_0049957.pdb,0.0
00107_dnfs_0056769.pdb,0.0
00367_r1feb2024_0007580.pdb,0.0
00063_dnfs_0012536.pdb,0.0
00076_dnfs_0025204.pdb,0.0
00270_dnfs_0219028.pdb,0.0
00063_dnfs_0012659.pdb,0.0
00412_r1feb2024_0052207.pdb,0.0
00409_r1feb2024_0049991.pdb,0.0
00405_r1feb2024_0045361.pdb,0.0
00276_dnfs_0225792.pdb,0.0
00181_dnfs_0130084.pdb,0.0
00068_dnfs_0017540.pdb,0.0
00276_dnfs_0224881.pdb,0.0
00133_dnfs_0082297.pdb,0.0
00141_dnfs_0090550.pdb,0.0
00084_dnfs_0033535.pdb,0.0
00193_dnfs_0142265.pdb,0.0
00302_dnfs_0250857.pdb,0.0
00113_dnfs_0062358.pdb,0.0
00301_dnfs_0249991.pdb,0.0
00112_dnfs_0061734.pdb,0.0
00393_r1feb2024_0033323.pdb,0.0
00234_dnfs_0182894.pdb,0.0
00443_r1feb2024_0083673.pdb,0.0
00345_dnfs_0294246.pdb,0.0
00207_dnfs_0156386.pdb,0.0
00198_dnfs_0147815.pdb,0.0
00227_dnfs_0176584.pdb,0.0
00188_dnfs_0137754.pdb,0.0
00098_dnfs_0047669.pdb,0.0
00118_dnfs_0067359.pdb,0.0
00339_dnfs_0288550.pdb,0.0
00053_dnfs_0002509.pdb,0.0
00083_dnfs_0032019.pdb,0.0
00265_dnfs_0214642.pdb,0.0
00063_dnfs_0012690.pdb,0.0
00135_dnfs_0084572.pdb,0.0
00274_dnfs_0223139.pdb,0.0
00264_dnfs_0213767.pdb,0.0
00107_dnfs_0056695.pdb,0.0
00402_r1feb2024_0042225.pdb,0.0
00330_dnfs_0279608.pdb,0.0
00249_dnfs_0197857.pdb,0.0
00411_r1feb2024_0051672.pdb,0.0
00056_dnfs_0005142.pdb,0.0
00396_r1feb2024_0036504.pdb,0.0
00418_r1feb2024_0058268.pdb,0.0
00361_r1feb2024_0001240.pdb,0.0
00184_dnfs_0133592.pdb,0.0
00124_dnfs_0072917.pdb,0.0
00196_dnfs_0145246.pdb,0.0
00125_dnfs_0074096.pdb,0.0
00446_r1feb2024_0086705.pdb,0.0
00384_r1feb2024_0025163.pdb,0.0
00197_dnfs_0146209.pdb,0.0
00211_dnfs_0160029.pdb,0.0
00265_dnfs_0214618.pdb,0.0
00235_dnfs_0184166.pdb,0.0
00436_r1feb2024_0076770.pdb,0.0
00289_dnfs_0237915.pdb,0.0
00139_dnfs_0088216.pdb,0.0
00265_dnfs_0214684.pdb,0.0
00160_dnfs_0109653.pdb,0.0
00237_dnfs_0186503.pdb,0.0
00349_dnfs_0298587.pdb,0.0
00376_r1feb2024_0016786.pdb,0.0
00306_dnfs_0255635.pdb,1.0
00123_dnfs_0071943.pdb,0.0
00258_dnfs_0207588.pdb,0.0
00238_dnfs_0187388.pdb,0.0
00309_dnfs_0257832.pdb,0.0
00443_r1feb2024_0083586.pdb,0.0
00313_dnfs_0262492.pdb,0.0
00411_r1feb2024_0052042.pdb,0.0
00064_dnfs_0013471.pdb,0.0
00083_dnfs_0032622.pdb,0.0
00257_dnfs_0206270.pdb,0.0
00206_dnfs_0155556.pdb,0.0
00435_r1feb2024_0075843.pdb,0.0
00158_dnfs_0107174.pdb,0.0
00150_dnfs_0099471.pdb,0.0
00262_dnfs_0211092.pdb,0.0
00436_r1feb2024_0076674.pdb,0.0
00429_r1feb2024_0070057.pdb,0.0
00354_dnfs_0303279.pdb,0.0
00065_dnfs_0014251.pdb,0.0
00401_r1feb2024_0041376.pdb,0.0
00126_dnfs_0075806.pdb,0.0
00233_dnfs_0181865.pdb,0.0
00296_dnfs_0245031.pdb,0.0
00400_r1feb2024_0040655.pdb,0.0
00116_dnfs_0065484.pdb,0.0
00302_dnfs_0251781.pdb,0.0
00063_dnfs_0012625.pdb,0.0
00229_dnfs_0178550.pdb,0.0
00189_dnfs_0138297.pdb,0.0
00309_dnfs_0258271.pdb,0.0
00053_dnfs_0002323.pdb,0.0
00115_dnfs_0064409.pdb,0.0
00399_r1feb2024_0039329.pdb,0.0
00333_dnfs_0282237.pdb,0.0
00193_dnfs_0141908.pdb,0.0
00388_r1feb2024_0028280.pdb,0.0
00443_r1feb2024_0083641.pdb,0.0
00383_r1feb2024_0024041.pdb,0.0
00090_dnfs_0039476.pdb,0.0
00398_r1feb2024_0039122.pdb,0.0
00414_r1feb2024_0054582.pdb,0.0
00181_dnfs_0130387.pdb,0.0
00209_dnfs_0157976.pdb,0.0
00101_dnfs_0050302.pdb,0.0
00201_dnfs_0150242.pdb,0.0
00057_dnfs_0006429.pdb,0.0
00250_dnfs_0198935.pdb,0.0
00202_dnfs_0151081.pdb,0.0
00133_dnfs_0081848.pdb,0.0
00263_dnfs_0212598.pdb,0.0
00073_dnfs_0022229.pdb,0.0
00435_r1feb2024_0075788.pdb,0.0
00157_dnfs_0106375.pdb,0.0
00119_dnfs_0068780.pdb,0.0
00443_r1feb2024_0083910.pdb,0.0
00353_dnfs_0302071.pdb,0.0
00376_r1feb2024_0016760.pdb,0.0
00086_dnfs_0035323.pdb,0.0
00255_dnfs_0204491.pdb,0.0
00119_dnfs_0067832.pdb,0.0
00126_dnfs_0075778.pdb,0.0
00223_dnfs_0172492.pdb,0.0
00373_r1feb2024_0013839.pdb,0.0
00401_r1feb2024_0042098.pdb,0.0
00059_dnfs_0008219.pdb,0.0
00091_dnfs_0040814.pdb,0.0
00225_dnfs_0174676.pdb,0.0
00199_dnfs_0148626.pdb,0.0
00156_dnfs_0105636.pdb,0.0
00396_r1feb2024_0036392.pdb,0.0
00251_dnfs_0200429.pdb,0.0
00102_dnfs_0051579.pdb,0.0
00187_dnfs_0136723.pdb,0.0
00445_r1feb2024_0085672.pdb,0.0
00053_dnfs_0002678.pdb,0.0
00169_dnfs_0118220.pdb,0.0
00292_dnfs_0241183.pdb,0.0
00430_r1feb2024_0070310.pdb,0.0
00160_dnfs_0109739.pdb,0.0
00202_dnfs_0151661.pdb,0.0
00146_dnfs_0095817.pdb,0.0
00332_dnfs_0281602.pdb,0.0
00167_dnfs_0116439.pdb,0.0
00228_dnfs_0177290.pdb,0.0
00428_r1feb2024_0068883.pdb,0.0
00411_r1feb2024_0051917.pdb,0.0
00389_r1feb2024_0029833.pdb,0.0
00383_r1feb2024_0023419.pdb,0.0
00114_dnfs_0063753.pdb,0.0
00241_dnfs_0190815.pdb,0.0
00118_dnfs_0067255.pdb,0.0
00330_dnfs_0279055.pdb,0.0
00271_dnfs_0220023.pdb,0.0
00328_dnfs_0277704.pdb,0.0
00364_r1feb2024_0004240.pdb,0.0
00211_dnfs_0160413.pdb,0.0
00418_r1feb2024_0058322.pdb,0.0
00251_dnfs_0200758.pdb,0.0
00309_dnfs_0258106.pdb,0.0
00428_r1feb2024_0068966.pdb,0.0
00154_dnfs_0103693.pdb,0.0
00054_dnfs_0003622.pdb,0.0
00193_dnfs_0142334.pdb,0.0
00220_dnfs_0169394.pdb,0.0
00324_dnfs_0273258.pdb,0.0
00060_dnfs_0009473.pdb,0.0
00224_dnfs_0173004.pdb,0.0
00264_dnfs_0212942.pdb,0.0
00115_dnfs_0063968.pdb,0.0
00320_dnfs_0269734.pdb,0.0
00401_r1feb2024_0042101.pdb,0.0
00372_r1feb2024_0012253.pdb,0.0
00216_dnfs_0164827.pdb,0.0
00288_dnfs_0237337.pdb,0.0
00089_dnfs_0038710.pdb,0.0
00113_dnfs_0062283.pdb,0.0
00209_dnfs_0158094.pdb,0.0
00313_dnfs_0262751.pdb,0.0
00419_r1feb2024_0059933.pdb,0.0
00383_r1feb2024_0023796.pdb,0.0
00217_dnfs_0166353.pdb,0.0
00280_dnfs_0229017.pdb,0.0
00069_dnfs_0018428.pdb,0.0
00401_r1feb2024_0041406.pdb,0.0
00144_dnfs_0092927.pdb,0.0
00066_dnfs_0014828.pdb,0.0
00361_r1feb2024_0001878.pdb,0.0
00173_dnfs_0121904.pdb,0.0
00375_r1feb2024_0015489.pdb,0.0
00089_dnfs_0038274.pdb,0.0
00415_r1feb2024_0055775.pdb,0.0
00383_r1feb2024_0023677.pdb,0.0
00396_r1feb2024_0036329.pdb,0.0
00101_dnfs_0050776.pdb,0.0
00180_dnfs_0129387.pdb,0.0
00190_dnfs_0139260.pdb,0.0
00405_r1feb2024_0045596.pdb,0.0
00112_dnfs_0061047.pdb,0.0
00211_dnfs_0160090.pdb,0.0
00130_dnfs_0079393.pdb,0.0
00343_dnfs_0291984.pdb,0.0
00134_dnfs_0083017.pdb,0.0
00151_dnfs_0100642.pdb,0.0
00176_dnfs_0125200.pdb,0.0
00442_r1feb2024_0082532.pdb,0.0
00398_r1feb2024_0038285.pdb,0.0
00090_dnfs_0038984.pdb,0.0
00068_dnfs_0017232.pdb,0.0
00435_r1feb2024_0075593.pdb,0.0
00101_dnfs_0050396.pdb,0.0
00330_dnfs_0279079.pdb,0.0
00286_dnfs_0235591.pdb,0.0
00354_dnfs_0303679.pdb,0.0
00282_dnfs_0231623.pdb,0.0
00125_dnfs_0074696.pdb,0.0
00393_r1feb2024_0033396.pdb,0.0
00377_r1feb2024_0018003.pdb,0.0
00357_okr5d_0000154.pdb,0.0
00199_dnfs_0148179.pdb,0.0
00446_r1feb2024_0086461.pdb,0.0
00439_r1feb2024_0080155.pdb,0.0
00069_dnfs_0018335.pdb,0.0
00402_r1feb2024_0042939.pdb,0.0
00272_dnfs_0221106.pdb,0.0
00447_r1feb2024_0087281.pdb,0.0
00342_dnfs_0291720.pdb,0.0
00374_r1feb2024_0015175.pdb,0.0
00444_r1feb2024_0084215.pdb,0.0
00126_dnfs_0075591.pdb,0.0
00317_dnfs_0266446.pdb,0.0
00072_dnfs_0021262.pdb,0.0
00206_dnfs_0155725.pdb,0.0
00412_r1feb2024_0052444.pdb,0.0
00212_dnfs_0160835.pdb,0.0
00247_dnfs_0196702.pdb,0.0
00446_r1feb2024_0086285.pdb,0.0
00290_dnfs_0239273.pdb,0.0
00436_r1feb2024_0077016.pdb,0.0
00434_r1feb2024_0074938.pdb,0.0
00310_dnfs_0259254.pdb,0.0
00387_r1feb2024_0027876.pdb,0.0
00362_r1feb2024_0002240.pdb,0.0
00079_dnfs_0027988.pdb,0.0
00161_dnfs_0110473.pdb,0.0
00176_dnfs_0125437.pdb,0.0
00428_r1feb2024_0068739.pdb,0.0
00203_dnfs_0152517.pdb,0.0
